timestamp	userId	username	instanceId	activityId	activityTitle	activityType	plane	type	itemId	value	payload
Mon, 30 Nov 2020 11:17:17 GMT		Léa	mL9jSJPubEFdL2hsZ	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",4,"text"]	"CATHAR"	
Mon, 30 Nov 2020 11:17:17 GMT		Léa	mL9jSJPubEFdL2hsZ	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:17 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",4,"text"]	"CATHA"	
Mon, 30 Nov 2020 11:17:17 GMT		LOUIS	BasbmZQMvwwLAgtSM	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.9090909090909091	
Mon, 30 Nov 2020 11:17:18 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",3,"text"]	""	
Mon, 30 Nov 2020 11:17:18 GMT		paula	oXAFHcyBLZPrTwCX5	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
Mon, 30 Nov 2020 11:17:19 GMT		Henoch	xRSfbze8oF7h9QvFa	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.focus	["form",1,"text"]	"\nabcdefghijklmnopqrstuvwxyz"	
Mon, 30 Nov 2020 11:17:19 GMT		Henoch	xRSfbze8oF7h9QvFa	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.6363636363636364	
Mon, 30 Nov 2020 11:17:20 GMT		Sahar	6s6ywfF3aJCdYpQdL	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	reactivetext.blur	["form",4,"text"]	"Cath"	
Mon, 30 Nov 2020 11:17:20 GMT		Sahar	6s6ywfF3aJCdYpQdL	cki4fc7ai00vb01yw0fq76zqr	Exercices code de César	ac-quiz	1	progress		0.7272727272727273	
